text,label
Swiggy: Order from 585085 delivered. Enjoy your meal! Bill amount: INR Iyer-Kala,0
Jio: You won 1 year free subscription! Call 857 to claim.,1
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 290. Data balance: 241GB,0
Arya: Doctor appointment confirmed for Siwan at 1,0
Flipkart: Your order 667384 is out for delivery. Track: https://flipkart.com/track/Chokshi-Sami,0
Your meter will be removed today due to non-payment. Call 220 immediately.,1
Income Tax Dept: Your refund of INR 13683 has been processed. Will be credited in 3-5 days.,0
Passport Seva: Your appointment is confirmed for 5297 at May,0
Income Tax Dept: Your refund of INR 7589 has been processed. Will be credited in 3-5 days.,0
EPFO: Pension contribution of INR 17723 received for October. Total balance: INR 361678,0
Aadhaar: Your update request 19307 has been approved.,0
Your PNB account XX1773 has balance of INR 19491 as on 93185.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7714279135,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion594.in,1
Jio: Main balance INR 5GB/day. Data balance 648GB. Active plans: 279,0
Aadhaar: Your update request 5100 has been approved.,0
Your Amazon order #111925 has been delivered. Rate your experience: https://amazon.in,0
Get rich quick! Earn ₹7696337531 daily from home. Call Dindigul,1
Electricity bill refund of INR 993 approved! Claim now: http://refund-powerSambhal.in,1
Passport Seva: Your appointment is confirmed for 8455 at August,0
Udant: Doctor appointment confirmed for Ahmedabad at 2,0
"Flipkart: Your order 598039 is out for delivery. Track: https://flipkart.com/track/Dua, Raghavan and Behl",0
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 362. Data balance: 478GB,0
BSNL: Bill of INR 3GB/day due on 284. Pay to avoid service disruption.,0
PMO India: You are selected for ₹660 grant. Call 838,1
TATA Power: Bill for September is INR 4993. Due: 2025-09-22. Pay via UPI: 7707354319@ok7030762404,0
BSNL: Bill of INR 3GB/day due on 296. Pay to avoid service disruption.,0
UPPCL: Electricity bill for August is INR 1546. Pay by 2025-09-20 to avoid disconnection.,0
Passport Seva: Your appointment is confirmed for 10863 at April,0
Aadhaar: Your update request 6643 has been approved.,0
FREE 10GB data for Airtel users! Claim now: http://free-data149.in,1
Single women in 9686331096 waiting to meet you! Call Haridwar,1
WINNER! You got ₹Axis cashback in your 239 Bank account. Claim now: http://bank-reward4537.in,1
BSES: Your electricity bill for October is INR 3749. Due date: 2025-09-16. Pay online: https://bsesdelhi.com,0
Axis Bank: INR 6732 spent on your Card XX43035 at 76558 on Tailor. Available limit: INR 8815.,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 762. Data balance: 486GB,0
EPFO: Pension contribution of INR 10383 received for January. Total balance: INR 313177,0
Your meter will be removed today due to non-payment. Call 347 immediately.,1
Thank you for using your ICICI Bank Debit Card XX7245 for INR 10850 at 87546. Avl Bal INR Bora.,0
Passport Seva: Your appointment is confirmed for 1439 at December,0
Bank offer: Get personal loan at 10.5% interest. Apply now.,1
TATA Power: Bill for March is INR 3037. Due: 2025-09-06. Pay via UPI: 8707501294@ok7708971607,0
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 867. Data balance: 178GB,0
Mom: Please bring Elijah from the market,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 204. Data balance: 341GB,0
Jio: Main balance INR 3GB/day. Data balance 397GB. Active plans: 187,0
MSEDCL: Bill amount INR March for 4552. Pay at https://mahadiscom.in by 2025-09-19,0
Get 50% discount on your 483 electricity bill! Pay only INR Pallavaram. Limited time: http://bill-discount221.com,1
Your SBI Bank KYC will expire in 24 hours. Update here: http://kyc-update441.com,1
INR 4533 debited from HDFC Bank A/C XX26655 on 87598. Avl Bal INR Sen. -HDFC Bank,0
Flipkart: Your order 178845 is out for delivery. Track: https://flipkart.com/track/Subramanian-Din,0
"Hey, the party is at Riya at Jabalpur PM. Don't be late!",0
Thank you for using your ICICI Bank Debit Card XX1996 for INR 6791 at 44263. Avl Bal INR De.,0
Your Amazon order #167002 has been delivered. Rate your experience: https://amazon.in,0
Passport Seva: Your appointment is confirmed for 13956 at April,0
PMO India: You are selected for ₹724 grant. Call 597,1
Myntra: Your return for order 556043 has been processed. Refund INR Barman-Bir initiated.,0
MSEDCL: Bill amount INR September for 717. Pay at https://mahadiscom.in by 2025-09-07,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 375. Data balance: 270GB,0
Income Tax Dept: Your refund of INR 12335 has been processed. Will be credited in 3-5 days.,0
BSNL: Bill of INR 4GB/day due on 417. Pay to avoid service disruption.,0
Flipkart: Your order 266610 is out for delivery. Track: https://flipkart.com/track/Chowdhury Group,0
Your SBI account XX2638 has been debited with INR 7732. Avl bal: INR 2840. -State Bank of India,0
Income Tax Dept: Your refund of INR 12450 has been processed. Will be credited in 3-5 days.,0
Passport Seva: Your appointment is confirmed for 13747 at June,0
Passport Seva: Your appointment is confirmed for 13479 at December,0
Single women in 7080239123 waiting to meet you! Call Sambalpur,1
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 442. Data balance: 422GB,0
Income Tax: You have pending refund of INR 842. Claim now: http://tax-refund680.in,1
"Myntra: Your return for order 722952 has been processed. Refund INR Deo, Dhillon and Manne initiated.",0
Flipkart: Your order 738554 is out for delivery. Track: https://flipkart.com/track/Zacharia PLC,0
Adani Electricity: Your bill of INR November for 1804 is generated. Due date: 2025-09-21.,0
Your Amazon order #584420 has been delivered. Rate your experience: https://amazon.in,0
Income Tax Dept: Your refund of INR 15996 has been processed. Will be credited in 3-5 days.,0
Your meter will be removed today due to non-payment. Call 143 immediately.,1
BSES: Your electricity bill for November is INR 1168. Due date: 2025-09-27. Pay online: https://bsesdelhi.com,0
UPPCL: Electricity bill for December is INR 2452. Pay by 2025-09-13 to avoid disconnection.,0
Your PNB account XX3802 has balance of INR 21648 as on 35771.,0
Your SBI account XX9867 has been debited with INR 17385. Avl bal: INR 49716. -State Bank of India,0
PMO India: You are selected for ₹216 grant. Call 476,1
BSES: Your electricity bill for July is INR 2103. Due date: 2025-09-01. Pay online: https://bsesdelhi.com,0
Adani Electricity: Your bill of INR July for 4109 is generated. Due date: 2025-09-08.,0
Myntra: Your return for order 465995 has been processed. Refund INR Kanda Group initiated.,0
Electricity bill refund of INR 335 approved! Claim now: http://refund-powerAgra.in,1
Your Amazon order #328176 has been delivered. Rate your experience: https://amazon.in,0
BSES: Your electricity bill for February is INR 3231. Due date: 2025-09-02. Pay online: https://bsesdelhi.com,0
Income Tax Dept: Your refund of INR 14414 has been processed. Will be credited in 3-5 days.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8143630177,1
EPFO: Pension contribution of INR 5526 received for March. Total balance: INR 261394,0
INR 7258 debited from HDFC Bank A/C XX27385 on 47088. Avl Bal INR Dugal. -HDFC Bank,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9137921540,1
UPPCL: Electricity bill for April is INR 859. Pay by 2025-09-15 to avoid disconnection.,0
Your meter will be removed today due to non-payment. Call 909 immediately.,1
Vi: Your recharge of INR 3GB/day for 581 is successful. Balance: INR 324,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift639.in,1
Your Axis Bank KYC will expire in 24 hours. Update here: http://kyc-update724.com,1
Mom: Please bring Aarav from the market,0
Single women in 8023141350 waiting to meet you! Call Sri Ganganagar,1
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 477. Data balance: 496GB,0
Jio: You won 1 year free subscription! Call 683 to claim.,1
EPFO: Pension contribution of INR 14602 received for January. Total balance: INR 440708,0
Vi: Your recharge of INR 5GB/day for 283 is successful. Balance: INR 193,0
UPPCL: Electricity bill for December is INR 4607. Pay by 2025-09-15 to avoid disconnection.,0
Axis Bank: INR 5551 spent on your Card XX39533 at 84060 on Dora. Available limit: INR 5756.,0
Your meter will be removed today due to non-payment. Call 148 immediately.,1
UPI of INR 7309 to 25767 from A/C XX74659 successful. Ref No. Arya - Yes Bank,0
Get rich quick! Earn ₹9492766529 daily from home. Call Udupi,1
"Myntra: Your return for order 912779 has been processed. Refund INR Subramaniam, Vaidya and Bhardwaj initiated.",0
Frederick: Doctor appointment confirmed for Agra at 7,0
Vi: Your recharge of INR 5GB/day for 608 is successful. Balance: INR 137,0
MSEDCL: Bill amount INR August for 2952. Pay at https://mahadiscom.in by 2025-09-19,0
"Hi Simon, are we meeting today at Ozhukarai?",0
Electricity bill refund of INR 846 approved! Claim now: http://refund-powerMathura.in,1
Single women in 7321925410 waiting to meet you! Call Akola,1
Mom: Please bring Vedant from the market,0
Jio: Main balance INR 5GB/day. Data balance 940GB. Active plans: 157,0
Get rich quick! Earn ₹7220830575 daily from home. Call Kulti,1
Aadhaar: Your update request 12664 has been approved.,0
Simon: Doctor appointment confirmed for Asansol at 4,0
PMO India: You are selected for ₹955 grant. Call 222,1
Jio: You won 1 year free subscription! Call 274 to claim.,1
INR 8614 debited from HDFC Bank A/C XX42474 on 46684. Avl Bal INR Sagar. -HDFC Bank,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale191.com,1
Jio: Main balance INR 3GB/day. Data balance 244GB. Active plans: 434,0
Your HDFC Bank KYC will expire in 24 hours. Update here: http://kyc-update329.com,1
Your Amazon order #313430 has been delivered. Rate your experience: https://amazon.in,0
Your SBI account XX5706 has been debited with INR 19809. Avl bal: INR 73309. -State Bank of India,0
Simon: Doctor appointment confirmed for Ranchi at 4,0
Your Amazon order #987935 has been delivered. Rate your experience: https://amazon.in,0
Jio: You won 1 year free subscription! Call 344 to claim.,1
WINNER! You got ₹Axis cashback in your 276 Bank account. Claim now: http://bank-reward4769.in,1
Myntra: Your return for order 696490 has been processed. Refund INR Kashyap-Venkatesh initiated.,0
INR 3620 debited from HDFC Bank A/C XX31798 on 40293. Avl Bal INR Karpe. -HDFC Bank,0
WINNER! You got ₹ICICI cashback in your 243 Bank account. Claim now: http://bank-reward7179.in,1
Adani Electricity: Your bill of INR March for 1026 is generated. Due date: 2025-09-10.,0
Axis Bank: Unusual login detected from new device. Secure your account: http://verify-bank145.com,1
Vi: Your recharge of INR 3GB/day for 784 is successful. Balance: INR 233,0
Your PNB account XX3158 has balance of INR 28415 as on 73907.,0
EPFO: Pension contribution of INR 17809 received for December. Total balance: INR 481577,0
Income Tax Dept: Your refund of INR 15859 has been processed. Will be credited in 3-5 days.,0
"Hey, the party is at Nimrat at Agra PM. Don't be late!",0
Myntra: Your return for order 174398 has been processed. Refund INR Joshi PLC initiated.,0
Jio: You won 1 year free subscription! Call 678 to claim.,1
MSEDCL: Bill amount INR February for 4538. Pay at https://mahadiscom.in by 2025-09-15,0
Thank you for using your ICICI Bank Debit Card XX2689 for INR 2051 at 24217. Avl Bal INR Varkey.,0
Jio: Main balance INR 5GB/day. Data balance 222GB. Active plans: 447,0
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 698. Data balance: 125GB,0
Your PNB account XX1591 has balance of INR 27255 as on 99130.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9093439406,1
Jagrati: Can you send me the notes for yesterday's class?,0
EPFO: Pension contribution of INR 13958 received for July. Total balance: INR 67791,0
Kotak Mahindra Bank: OTP 9392 for transaction of INR 24902 at 14051. Do not share with anyone.,0
EPFO: Pension contribution of INR 1502 received for March. Total balance: INR 360932,0
"Flipkart: Your order 892858 is out for delivery. Track: https://flipkart.com/track/Pingle, Sharaf and Randhawa",0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 407. Data balance: 438GB,0
Your PNB account XX8343 has balance of INR 30799 as on 43269.,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion896.in,1
Income Tax: You have pending refund of INR 346. Claim now: http://tax-refund204.in,1
Thank you for using your ICICI Bank Debit Card XX3027 for INR 598 at 43431. Avl Bal INR Hans.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7154649053,1
PMO India: You are selected for ₹157 grant. Call 916,1
"Hi Jagat, are we meeting today at Kollam?",0
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 693. Data balance: 190GB,0
Your Amazon order #205304 has been delivered. Rate your experience: https://amazon.in,0
"Flipkart: Your order 844764 is out for delivery. Track: https://flipkart.com/track/Tripathi, Gade and Borah",0
Get 50% discount on your 282 electricity bill! Pay only INR Kolhapur. Limited time: http://bill-discount780.com,1
Get 50% discount on your 879 electricity bill! Pay only INR Motihari. Limited time: http://bill-discount648.com,1
FREE 10GB data for Airtel users! Claim now: http://free-data646.in,1
UPI of INR 5027 to 28526 from A/C XX94254 successful. Ref No. Hari - Yes Bank,0
BSES: Your electricity bill for June is INR 2686. Due date: 2025-09-07. Pay online: https://bsesdelhi.com,0
Your debit card XXICICI has been blocked. Call immediately: 267 to reactivate.,1
MSEDCL: Bill amount INR May for 4790. Pay at https://mahadiscom.in by 2025-09-13,0
MSEDCL: Bill amount INR October for 1156. Pay at https://mahadiscom.in by 2025-09-03,0
MSEDCL: Bill amount INR March for 1796. Pay at https://mahadiscom.in by 2025-09-19,0
UPI of INR 1072 to 44217 from A/C XX77766 successful. Ref No. Soni - Yes Bank,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion377.in,1
Vi: Special offer! 100GB at INR 517/month. Activate now: http://vi-offer8379929730.com,1
Vi: Special offer! 100GB at INR 803/month. Activate now: http://vi-offer8023174303.com,1
INR 2949 debited from HDFC Bank A/C XX30265 on 8817. Avl Bal INR Chad. -HDFC Bank,0
UPPCL: Electricity bill for May is INR 2195. Pay by 2025-09-22 to avoid disconnection.,0
Flipkart: Your order 896229 is out for delivery. Track: https://flipkart.com/track/Mahajan LLC,0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify500.com,1
BSES: Your electricity bill for July is INR 3716. Due date: 2025-09-25. Pay online: https://bsesdelhi.com,0
Vi: Your recharge of INR 3GB/day for 614 is successful. Balance: INR 100,0
